time,seconds_elapsed,z,y,x
1765009585519486500,0.154486572265625,9.619147300720215,1.2203395366668701,0.019142581149935722
1765009585536449800,0.17144970703125,9.602396965026855,1.210768222808838,0.05024927482008934
1765009585553413000,0.1884130859375,9.633503913879395,1.222732424736023,0.014356935396790504
1765009585570376400,0.20537646484375,9.686145782470703,1.246660590171814,-0.004785645287483931
1765009585587339800,0.22233984375,9.681360244750977,1.2394821643829346,-0.040677983313798904
1765009585604303000,0.23930322265625,9.66221809387207,1.2705888748168945,-0.02632104977965355
1765009585621266400,0.256266357421875,9.58325481414795,1.2634103298187256,-0.004785645287483931
1765009585638229800,0.273229736328125,9.628718376159668,1.2394821643829346,-0.01196411345154047
1765009585655193000,0.290193115234375,9.631111145019531,1.2418749332427979,0.014356935396790504
1765009585672156200,0.30715625,9.686145782470703,1.2346965074539185,0
1765009585689119700,0.32411962890625,9.686145782470703,1.2370892763137817,0.004785645287483931
1765009585706083000,0.3410830078125,9.652647018432617,1.2346965074539185,-0.01196411345154047
1765009585723046400,0.35804638671875,9.621540069580078,1.2490534782409668,-0.031106693670153618
1765009585740009700,0.375009765625,9.628718376159668,1.2801600694656372,-0.035892341285943985
1765009585756973000,0.39197314453125,9.645467758178711,1.277767300605774,-0.01196411345154047
1765009585773936000,0.40893603515625,9.657432556152344,1.246660590171814,0
1765009585790899700,0.425899658203125,9.667003631591797,1.2394821643829346,0.004785645287483931
1765009585807862800,0.44286279296875,9.631111145019531,1.2370892763137817,0.0023928226437419653
1765009585824826000,0.459826171875,9.647860527038574,1.2299108505249023,0.02392822690308094
1765009585841789400,0.47678955078125,9.647860527038574,1.2346965074539185,0.019142581149935722
1765009585858753000,0.4937529296875,9.650253295898438,1.246660590171814,0.007178467698395252
1765009585875716400,0.51071630859375,9.647860527038574,1.2418749332427979,-0.02392822690308094
1765009585892679700,0.5276796875,9.678967475891113,1.2394821643829346,-0.01196411345154047
1765009585909642800,0.544642822265625,9.66939640045166,1.2370892763137817,-0.02392822690308094
1765009585926606000,0.561606201171875,9.678967475891113,1.215553879737854,-0.02392822690308094
1765009585943569400,0.5785693359375,9.614361763000488,1.2346965074539185,-0.02632104977965355
1765009585960532700,0.59553271484375,9.643074989318848,1.2538390159606934,-0.02153540402650833
1765009585977496000,0.61249609375,9.633503913879395,1.2849457263946533,-0.007178467698395252
1765009585994459400,0.62945947265625,9.614361763000488,1.2705888748168945,-0.02632104977965355
1765009586011422700,0.646422607421875,9.633503913879395,1.2586246728897095,0.0023928226437419653
1765009586028386300,0.66338623046875,9.640682220458984,1.2538390159606934,0.009571290574967861
1765009586045349600,0.680349609375,9.66939640045166,1.2275179624557495,0.02392822690308094
1765009586062313000,0.69731298828125,9.66939640045166,1.2083754539489746,0.02632104977965355
1765009586079276300,0.7142763671875,9.67657470703125,1.2131611108779907,0.02871387079358101
1765009586096239600,0.731239501953125,9.705288887023926,1.2370892763137817,0.0023928226437419653
1765009586113203000,0.748202880859375,9.67657470703125,1.2729816436767578,-0.009571290574967861
1765009586130166300,0.765166259765625,9.626325607299805,1.2705888748168945,-0.035892341285943985
1765009586147129600,0.782129638671875,9.628718376159668,1.2586246728897095,-0.0526420995593071
1765009586164092700,0.7990927734375,9.643074989318848,1.2538390159606934,-0.0526420995593071
1765009586181056000,0.816055908203125,9.68375301361084,1.215553879737854,-0.04546362906694412
1765009586198019600,0.83301953125,9.702896118164062,1.210768222808838,0.007178467698395252
1765009586214983000,0.84998291015625,9.664610862731934,1.2251251935958862,0.031106693670153618
1765009586231946200,0.8669462890625,9.638289451599121,1.2370892763137817,0.04785645380616188
1765009586248909600,0.88390966796875,9.631111145019531,1.2634103298187256,0.0526420995593071
1765009586265873000,0.900872802734375,9.652647018432617,1.277767300605774,0.03349951654672623
1765009586282836200,0.917836181640625,9.66221809387207,1.275374412536621,-0.004785645287483931
1765009586299799600,0.934799560546875,9.66221809387207,1.2562319040298462,-0.02632104977965355
1765009586316763000,0.951762939453125,9.67657470703125,1.2538390159606934,-0.031106693670153618
1765009586333726200,0.968726318359375,9.659825325012207,1.2562319040298462,-0.016749758273363113
1765009586350689500,0.985689453125,9.626325607299805,1.2658032178878784,0
1765009586367652900,1.00265283203125,9.638289451599121,1.2634103298187256,0.01196411345154047
1765009586384616200,1.0196162109375,9.652647018432617,1.2658032178878784,0.016749758273363113
1765009586401579500,1.03657958984375,9.647860527038574,1.2586246728897095,0.01196411345154047
1765009586418542800,1.05354296875,9.66939640045166,1.2538390159606934,0.01196411345154047
1765009586435506200,1.070506103515625,9.671789169311523,1.2442678213119507,0.02632104977965355
1765009586452469500,1.087469482421875,9.635896682739258,1.2538390159606934,0.007178467698395252
1765009586469432800,1.104432861328125,9.619147300720215,1.2490534782409668,-0.014356935396790504
1765009586486396200,1.121396240234375,9.640682220458984,1.2729816436767578,-0.02153540402650833
1765009586503359700,1.13835986328125,9.645467758178711,1.28255295753479,-0.04546362906694412
1765009586520323000,1.155322998046875,9.657432556152344,1.277767300605774,-0.016749758273363113
1765009586537286400,1.172286376953125,9.674181938171387,1.2490534782409668,0.019142581149935722
1765009586554250500,1.18925048828125,9.664610862731934,1.2370892763137817,0.02392822690308094
1765009586571213000,1.206213134765625,9.623932838439941,1.2083754539489746,-0.02632104977965355
1765009586588176400,1.22317626953125,9.643074989318848,1.2562319040298462,0
1765009586605139700,1.2401396484375,9.659825325012207,1.25144624710083,-0.009571290574967861
1765009586622103000,1.25710302734375,9.66221809387207,1.2394821643829346,-0.0023928226437419653
