time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1765009585648000000,0.283,45,1.5,0.6507307887077332,11.4350004196167,0,0,28.5,126.6369485,37.3828908
1765009591322000000,5.956999755859375,0,1.5,0.6589843034744263,11.388999938964844,0.050088755786418915,0,28.5,126.6369463,37.3828874
1765009595186398500,9.8213984375,109.71769714355469,0.1746375411748886,0.669383704662323,14.831999778747559,0.15606698393821716,296.5941467285156,28.5,126.6369496,37.3828854
1765009596706236400,11.341236328125,0,0.0884523019194603,0.6793665289878845,18.035999298095703,0.040549442172050476,0,28.5,126.6369453,37.3828862
1765009599658680800,14.293680908203125,0,0.07132605463266373,0.6560457348823547,17.902999877929688,0.02791811153292656,0,28.5,126.6369475,37.3828899
1765009600139869000,14.774868896484374,0,0.11159360408782959,0.659027636051178,17.44300079345703,0.08096934854984283,0,28.5,126.6369483,37.3828929
